position	text_id	difference	html
1527 	19507 	14 	<span style="background-color: #ffff00">the mason school of business</span> is located in <span style="background-color: #ffff00">the us</span> and <span style="background-color: #ffff00">they</span> are the current tenants of <span style="background-color: #ffff00">alan b miller hall</span> . <span style="background-color: #ffff00">robert a.m. stern</span> is the architect for <span style="background-color: #ffff00">alan b. miller hall</span> , which is situated in <span style="background-color: #ffff00">virginia</span> .
1400 	19380 	14 	<span style="background-color: #ffff00">adolfo suárez madrid -- barajas airport</span> can be found in madrid , paracuellos de jarama , san sebastián de los reyes and alcobendas . <span style="background-color: #ffff00">enaire</span> operates <span style="background-color: #ffff00">this airport</span> . <span style="background-color: #ffff00">18r/36l</span> is the runway name and <span style="background-color: #ffff00">its</span> length is 3500 .
1573 	19553 	14 	<span style="background-color: #ffff00">baymax</span> is a character in <span style="background-color: #ffff00">the film big hero 6</span> which starred <span style="background-color: #ffff00">maya rudolph</span> . the creator of <span style="background-color: #ffff00">this character</span> was <span style="background-color: #ffff00">american</span> born <span style="background-color: #ffff00">duncan rouleau</span> .
1580 	19560 	14 	<span style="background-color: #ffff00">lemper</span> , a dish variation of <span style="background-color: #ffff00">arem-arem</span> contains <span style="background-color: #ffff00">banana leaf</span> in which is <span style="background-color: #ffff00">cooked compressed rice with vegetables or minced meat fillings</span> and is a form of <span style="background-color: #ffff00">javanese cuisine</span> .
1456 	19436 	14 	with a runway length of 1,873 , <span style="background-color: #ffff00">atlantic city international airport</span> is located in <span style="background-color: #ffff00">egg harbor township</span> , <span style="background-color: #ffff00">new jerse y ( part of atlantic county )</span> in <span style="background-color: #ffff00">the united states</span> .
1413 	19393 	14 	<span style="background-color: #ffff00">operation enduring freedom</span> was a battle involving <span style="background-color: #ffff00">the united states air force</span> who operate <span style="background-color: #ffff00">al asad airbase</span> . <span style="background-color: #ffff00">they</span> deploy <span style="background-color: #ffff00">the lockheed ac-130</span> on <span style="background-color: #ffff00">their</span> aircraft carriers and <span style="background-color: #ffff00">the mcdonnell douglas f-15 eagle</span> as a fighter aircraft .
1460 	19440 	14 	<span style="background-color: #ffff00">adolfo suárez madrid -- barajas airport</span> , operated by <span style="background-color: #ffff00">enaire</span> ( <span style="background-color: #ffff00">madrid</span> ) , is found in madrid , paracuellos de jarama , san sebastián de los reyes and alcobendas ; <span style="background-color: #ffff00">spain</span> .
1616 	19596 	14 	<span style="background-color: #ffff00">baked alaska</span> has the main ingredients of <span style="background-color: #ffff00">meringue , ice cream and sponge cake ( or christmas pudding )</span> . <span style="background-color: #ffff00">it</span> is found in france , the us , china ,  hong kong , new york and paris .
1553 	19533 	14 	<span style="background-color: #ffff00">labour politician , john clancy</span> is the leader of <span style="background-color: #ffff00">birmingham</span> which has <span style="background-color: #ffff00">the postcode area ` b '</span> and is home town of <span style="background-color: #ffff00">john madin</span> the architect who designed <span style="background-color: #ffff00">103 colmore row</span> .
1607 	19587 	14 	<span style="background-color: #ffff00">bacon sandwiches</span> are popular in <span style="background-color: #ffff00">the uk</span> , have a variant called <span style="background-color: #ffff00">a blt</span> , include the ingredient <span style="background-color: #ffff00">bacon</span> and sometimes go by the name of : bacon butty , bacon sarnie , rasher sandwich , bacon sanger , piece 'n bacon , bacon cob , bacon barm and bacon muffin .
1467 	19447 	14 	<span style="background-color: #ffff00">alan bean</span> ( of <span style="background-color: #ffff00">the united states</span> ) was a crew member of <span style="background-color: #ffff00">nasa 's</span>  <span style="background-color: #ffff00">apollo 12</span> under the commander <span style="background-color: #ffff00">david scott</span> .
1650 	19630 	14 	<span style="background-color: #ffff00">bhajji</span> comes from the country <span style="background-color: #ffff00">india</span> , where the currency is <span style="background-color: #ffff00">the rupee</span> and the leader is either <span style="background-color: #ffff00">t. s. thakur</span> and/or <span style="background-color: #ffff00">narendra modi</span> .
1708 	19688 	14 	<span style="background-color: #ffff00">michele marcolini</span> , manager of <span style="background-color: #ffff00">a.c. lumezzane</span> , was born in <span style="background-color: #ffff00">italy</span> , owns <span style="background-color: #ffff00">torino f.c.</span> and has been associated with <span style="background-color: #ffff00">f.c. bari 1908</span> .
1572 	19552 	14 	<span style="background-color: #ffff00">big hero 6</span> starred <span style="background-color: #ffff00">may rudolph</span> and <span style="background-color: #ffff00">the character of baymax</span> who was created by <span style="background-color: #ffff00">the american</span> , <span style="background-color: #ffff00">duncan rouleau</span> .
1713 	19693 	14 	<span style="background-color: #ffff00">the a.e dimitra efxeinoupolis club</span> is located in <span style="background-color: #ffff00">greece</span> where <span style="background-color: #ffff00">alexis tsipras</span> heads <span style="background-color: #ffff00">greece</span> and <span style="background-color: #ffff00">nikos voutsis</span> is the leader .
1591 	19571 	14 	the main ingredients in <span style="background-color: #ffff00">arròs negre</span> are white rice , cuttlefish or squid , cephalopod ink and cubanelle peppers . <span style="background-color: #ffff00">it</span> is a traditional <span style="background-color: #ffff00">spanish</span> dish from the <span style="background-color: #ffff00">catalonia</span> region .
